experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	F02	KRT31	56141	LW	2	4	NULL	10140
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	F03	KCTD4	1214	LW	2	4	NULL	17442
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	F04	NQO2	5046	LW	2	4	NULL	16791
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	G01	KRT15	4105	LW	2	4	NULL	12665
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	G02	KRT40	54668	LW	2	4	NULL	12148
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	G03	ZBED1	201	LW	2	4	NULL	13339
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	G04	IKZF3	10016	LW	2	4	NULL	15935
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	1	HsVcPPILacVa1_2	H01	KRT35	100014396	LW	2	4	NULL	7640
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	KRT2	55855	2	HsVcPPILacVa1_2	H02	KRT15	4105	LW	2	4	NULL	11900
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	H03	EFHC2	2098	LW	2	4	NULL	12930
HsVcPPILacVa1	VS67SM	sample_18	D_DB_DB_n_for	P_AD_term_i5	EFHC1	7866	1	HsVcPPILacVa1_2	H04	TEX11	2104	LW	2	4	NULL	12256
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	CRYGC	71591	1	HsVcPPILacVa1_1	A01	TRIM7	55039	3AT	1	0	NULL	2023
