experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	H10	PRPF18	961	3AT	2	2	NULL	7117
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	H11	TRIM3	70353	3AT	2	4	NULL	6826
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CALM2	1	1	HsVcPPIP02v1AD1	A01	CAMTA2	9711	LW	2	4	NULL	28276
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CRYAB	5585	1	HsVcPPIP02v1AD1	A02	FP236240.1	13813	LW	2	4	NULL	15745
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	A03	GPATCH2L	13363	LW	2	4	NULL	12517
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	A04	KANK2	14983	LW	2	4	NULL	16151
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	A05	RIPPLY1	55999	LW	2	4	NULL	17863
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	A06	FGF11	9976	LW	2	4	NULL	12810
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	A07	RBM10	4573	LW	2	4	NULL	10096
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	HPRT1	7982	1	HsVcPPIP02v1AD1	A08	WDYHV1	4786	LW	2	4	NULL	12056
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	A09	UBASH3A	13969	LW	2	4	NULL	5874
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	A10	TRAPPC2	6935	LW	2	4	NULL	8558
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	A11	ZNF417	8400	LW	2	4	NULL	4900
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	A12	NIF3L1	4562	LW	2	4	NULL	26
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CALM2	1	1	HsVcPPIP02v1AD1	B01	C11orf65	2162	LW	2	4	NULL	32176
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CRYAB	5585	1	HsVcPPIP02v1AD1	B02	GORASP2	4973	LW	2	4	NULL	12351
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	B03	INO80B	11788	LW	2	NA	NULL	2
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	B04	C11orf57	14650	LW	2	4	NULL	14214
