experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	F02	TRAF3IP3	54647	LW	3	0	4	28210	24729
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	H02	ZNF398	10556	LW	3	0	4	25346	21747
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	EMD	3535	1	G03	empty-AD	0	LW	3	0	4	30258	26007
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	EZH2	143	2	D03	EED	14891	LW	3	0	4	13561	8859
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	EZH2	143	1	B03	EED	14891	LW	3	0	4	19819	14311
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	EZH2	143	2	E03	empty-AD	0	LW	3	0	4	8929	4468
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	EZH2	143	1	C03	empty-AD	0	LW	3	0	4	24527	17268
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	H01	AGTRAP	7845	LW	3	0	4	45956	35631
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	D02	AP1B1	100000476	LW	3	0	4	41075	32468
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	C02	APPL1	1919	LW	3	0	4	28971	22915
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	E02	BACH2	100066339	LW	3	0	4	43520	34338
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	B01	BANP	6534	LW	3	0	4	69041	54796
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	G02	CMTM5	869	LW	3	0	4	29895	22928
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	G01	CYSRT1	13662	LW	3	0	4	64318	50249
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	E01	DPH2	727	LW	3	0	4	63476	50806
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	F02	DVL3	9635	LW	3	0	4	60810	48335
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	A02	FHL5	1853	LW	3	0	4	42170	33832
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	B02	KRT40	54668	LW	3	0	4	80169	63885
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	H02	KRTAP10-8	56717	LW	3	0	4	10680	8061
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	F01	RCBTB2	8487	LW	3	0	4	67101	53709
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	C01	RIMBP3C	2332	LW	3	0	4	77152	59522
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	D01	TRIP6	3907	LW	3	0	0	50	2
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	FARS2	12653	1	A03	empty-AD	0	LW	3	0	4	37315	29587
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	FBP1	2654	1	G04	FBP1	2654	LW	3	3	4	13393	11701
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	FBP1	2654	1	H04	FBP2	53836	LW	3	3	4	21195	17731
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	FBP1	2654	1	A05	empty-AD	0	LW	3	3	4	49815	29635
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GATA2	7035	1	E04	CYSRT1	13662	LW	3	3	4	38623	88
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GATA2	7035	1	F04	empty-AD	0	LW	3	3	4	16696	10
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	1	E12	DES	12573	LW	3	0	4	10759	9246
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	G11	DES	12573	LW	3	0	4	19030	14533
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	A11	DES	12573	LW	3	0	4	14244	12344
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	D11	HOMEZ	54692	LW	3	0	4	12605	8755
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	F10	HOMEZ	54692	LW	3	0	4	5265	4644
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	1	B12	HOMEZ	54692	LW	3	0	4	16217	13606
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	H11	KRT15	4105	LW	3	0	4	10110	7448
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	1	F12	KRT15	4105	LW	3	0	4	16155	13836
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	B11	KRT15	4105	LW	3	0	4	4488	3935
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	1	D12	TFIP11	5894	LW	3	0	4	21582	18218
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	H10	TFIP11	5894	LW	3	0	4	17201	14464
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	F11	TFIP11	5894	LW	3	0	4	4957	3351
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	1	C12	VIM	69	LW	3	0	4	15024	12878
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	E11	VIM	69	LW	3	0	4	20134	15739
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	G10	VIM	69	LW	3	0	4	12230	10662
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	3	C11	empty-AD	0	LW	3	0	4	19038	16360
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	GFAP	2920	2	A12	empty-AD	0	LW	3	0	4	20740	15133
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GFAP	2920	1	A01	empty-AD	0	LW	3	0	4	111590	93957
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	G10	CYSRT1	13662	LW	3	0	4	70269	46800
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	E10	HOXA1	10057	LW	3	0	4	12834	5401
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	F10	LCE1D	100064144	LW	3	0	4	7420	1337
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	B11	MEOX2	824	LW	3	0	4	12569	2693
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	A11	NUFIP2	56924	LW	3	0	4	29026	10630
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	H10	OTX1	5285	LW	3	0	4	7811	2587
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	GRN	2448	1	C11	empty-AD	0	LW	3	0	4	34983	16395
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	HSPB8	4066	1	E01	BAG3	5066	LW	3	4	4	28529	25332
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	HSPB8	4066	1	F01	empty-AD	0	LW	3	4	4	42225	37177
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	ITGB2	4765	1	C08	APOL2	4309	LW	3	0	4	9463	5961
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	ITGB2	4765	1	D08	NOTCH2NL	55237	LW	3	0	4	3708	2122
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	ITGB2	4765	1	E08	empty-AD	0	LW	3	0	3	544	109
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	JAGN1	12527	1	B01	CCDC155	9267	LW	3	0	4	31356	28295
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	JAGN1	12527	1	A01	KCNA1	71807	LW	3	0	4	41643	37753
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	JAGN1	12527	1	C01	MFF	956	LW	3	0	4	29838	25927
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	JAGN1	12527	1	D01	empty-AD	0	LW	3	0	4	25342	22755
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	E08	KIFC3	11229	LW	3	0	4	4560	3749
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	G08	KRT25	100014440	LW	3	0	4	18907	15092
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	H08	KRT27	100066360	LW	3	0	4	29771	23404
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	B08	KRT31	56141	LW	3	0	4	17004	13779
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	F08	KRT35	100014396	LW	3	0	4	21842	17606
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	H07	KRT38	56827	LW	3	0	4	20118	16110
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	D08	KRT40	54668	LW	3	0	4	13822	11127
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	A08	TFIP11	5894	LW	3	0	4	36497	29025
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	C08	TRIM54	55664	LW	3	0	4	23644	19065
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	KRT6B	8105	1	A09	empty-AD	0	LW	3	0	4	50965	38328
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	LIG4	1884	1	H08	XRCC4	7515	LW	3	4	4	31420	2041
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	LIG4	1884	1	A09	empty-AD	0	LW	3	4	4	29189	776
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	G05	AP1B1	100000476	LW	3	0	4	9476	6077
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	B07	AP1B1	100000476	LW	3	0	4	18642	13024
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	D04	AP1B1	100000476	LW	3	3	4	19570	13527
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	H06	AP2B1	4761	LW	3	0	4	30630	20484
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	B04	AP2B1	4761	LW	3	3	4	8684	5999
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	E05	AP2B1	4761	LW	3	0	4	14291	9025
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	D07	MAGEA8	6552	LW	3	0	4	23259	16420
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	A06	MAGEA8	6552	LW	3	0	4	17788	10611
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	F04	MAGEA8	6552	LW	3	3	4	4952	3410
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	B06	MYOG	11922	LW	3	0	4	14552	8691
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	E07	MYOG	11922	LW	3	0	4	22219	15263
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	G04	MYOG	11922	LW	3	3	4	20217	13572
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	H03	NFIX	53964	LW	3	3	4	29104	19507
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	C05	NFIX	53964	LW	3	0	4	23441	13881
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	F06	NFIX	53964	LW	3	0	4	25819	17816
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	B05	PER2	40080658	LW	3	0	4	11045	7400
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	E06	PER2	40080658	LW	3	0	4	27802	19214
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	G03	PER2	40080658	LW	3	3	4	8842	5879
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	A07	PPP1R13B	70264	LW	3	0	4	35877	24097
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	C04	PPP1R13B	70264	LW	3	3	4	20198	13848
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	F05	PPP1R13B	70264	LW	3	0	4	13824	8719
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	C07	PTPN3	54341	LW	3	0	4	14454	9941
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	H05	PTPN3	54341	LW	3	0	4	15672	9609
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	E04	PTPN3	54341	LW	3	3	4	21218	14286
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	G06	SPERT	1611	LW	3	0	4	9853	7025
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	D05	SPERT	1611	LW	3	0	4	5358	2839
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	A04	SPERT	1611	LW	3	3	4	29289	19630
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	D06	ZNF212	2500	LW	3	0	4	315	11
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	A05	ZNF212	2500	LW	3	0	4	22593	12302
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	F03	ZNF212	2500	LW	3	3	4	11594	7953
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	2	C06	empty-AD	0	LW	3	0	4	19760	12607
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	1	F07	empty-AD	0	LW	3	0	4	26301	18275
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	MLH1	2713	3	H04	empty-AD	0	LW	3	3	4	19623	13078
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	G01	BICRAL	54625	LW	3	0	4	37410	26295
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	B02	NPAS2	70947	LW	3	0	4	32408	23963
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	C02	RAD23A	7058	LW	3	0	4	19696	14557
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	H01	RAD23B	150	LW	3	0	4	46271	32060
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	D01	TCF12	11648	LW	3	0	4	42375	29544
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	A02	TRAFD1	3799	LW	3	0	4	40139	28981
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	E01	TRIM54	55664	LW	3	0	4	38183	26863
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	D02	UBQLN1	2261	LW	3	0	4	27691	19519
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	F01	VMAC	71503	LW	3	0	4	42968	30675
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	NGLY1	5221	1	E02	empty-AD	0	LW	3	0	4	31150	21819
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	NMNAT1	7675	1	A04	KPNA3	2347	LW	3	0	4	45968	39983
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	NMNAT1	7675	1	H03	NMNAT1	7675	LW	3	0	4	28999	25600
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	NMNAT1	7675	1	B04	empty-AD	0	LW	3	0	4	24268	21723
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PCYT1A	11386	1	H08	MAGEA3	100009500	LW	3	0	4	24823	20009
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PCYT1A	11386	1	G08	PCYT1A	11386	LW	3	0	4	18984	15064
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PCYT1A	11386	1	F08	PCYT1B	71081	LW	3	0	4	22259	18107
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PCYT1A	11386	1	A09	empty-AD	0	LW	3	0	4	21055	17229
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PHYH	2156	1	E04	MAGEA11	4361	LW	3	0	4	29629	23413
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	PHYH	2156	1	F04	empty-AD	0	LW	3	0	4	17587	14438
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	B05	CCDC14	2304	LW	3	0	4	12774	3892
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	H05	CNTROB	12626	LW	3	0	4	15342	3965
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	C05	COL17A1	100068264	LW	3	0	4	67287	30990
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	G06	DVL3	9635	LW	3	0	4	6571	1921
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	D06	IKZF1	2940	LW	3	0	4	9033	2139
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	G05	KANK2	14983	LW	3	0	4	7044	1362
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	F05	KLHL12	4623	LW	3	0	4	41491	14879
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	B06	MCC	100067112	LW	3	0	4	6400	1940
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	C06	PICK1	100000407	LW	3	0	4	38346	18006
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	D05	TBC1D1	10585	LW	3	0	4	12622	2280
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	H06	TNIP1	7045	LW	3	0	4	17411	4743
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	A06	TRIM37	2078	LW	3	0	4	40376	16786
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	E05	XRCC4	7515	LW	3	0	4	20249	8531
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	F06	ZBTB14	53025	LW	3	0	4	44151	18993
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	E06	ZNF639	753	LW	3	0	4	17967	6170
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PNKP	9905	1	A07	empty-AD	0	LW	3	0	4	32487	13686
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	E06	BIRC7	7606	LW	3	0	4	31997	27483
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	F05	CCDC33	8359	LW	3	0	4	31811	27125
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	D05	EFHC2	2098	LW	3	0	4	12282	10624
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	G06	GAS8	71876	LW	3	0	4	12465	10776
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	D06	GOLGA6L9	10460	LW	3	0	4	17428	15167
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	B06	IKZF3	10016	LW	3	0	4	19427	16716
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	C06	KCTD1	14221	LW	3	0	4	28822	24297
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	H07	KCTD13	2245	LW	3	0	4	21153	18194
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	G07	KRT75	100064207	LW	3	0	4	24431	20958
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	B08	KRT76	100068229	LW	3	0	4	22541	19452
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	E05	LZTS1	100069938	LW	3	0	4	30596	26082
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	B05	MKRN3	13561	LW	3	0	4	15806	13757
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	C07	NME1	3125	LW	3	0	4	24895	21505
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	E07	POLR1D	2739	LW	3	0	4	22771	19510
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	F07	POLR2J	12801	LW	3	0	4	17711	15530
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	D07	SMN2	66	LW	3	0	4	14179	12461
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	A07	SPERT	1611	LW	3	0	4	34064	28964
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	H05	TAX1BP1	11567	LW	3	0	4	14365	12523
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	F06	TFIP11	5894	LW	3	0	4	25101	21119
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	H06	TNFAIP1	4622	LW	3	0	4	23165	19983
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	B07	TRIM14	4976	LW	3	0	4	19462	16869
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	A06	USP54	54957	LW	3	0	4	26123	21767
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	C05	ZBED1	201	LW	3	0	4	36035	30238
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	G05	ZIM2	71894	LW	3	0	4	6703	5874
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	A08	ZRANB1	100016009	LW	3	0	4	28814	23707
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	POLR1C	5431	1	C08	empty-AD	0	LW	3	0	4	26085	22095
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PRF1	12025	1	F07	CYSRT1	13662	LW	3	0	4	4981	1544
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PRF1	12025	1	G07	empty-AD	0	LW	3	0	4	4227	937
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PSAP	4252	1	C07	APPBP2	820	LW	3	2	4	86814	34416
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PSAP	4252	1	D07	PEX5	3037	LW	3	2	4	37658	9547
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PSAP	4252	1	B07	ZBED1	201	LW	3	2	4	43501	11705
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	PSAP	4252	1	E07	empty-AD	0	LW	3	2	4	49402	14944
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	RP2	11374	1	D08	OSTF1	5498	LW	3	0	4	33039	28615
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	RP2	11374	1	E08	empty-AD	0	LW	3	0	4	20506	18090
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	SEC23B	5053	1	G07	SEC24D	10125	LW	3	0	4	23766	16605
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	SEC23B	5053	1	H07	empty-AD	0	LW	3	0	4	28644	19518
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SOX10	4177	1	C04	CRX	3015	LW	3	0	4	1065	449
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SOX10	4177	1	B04	POU6F2	100016215	LW	3	0	0	23	0
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SOX10	4177	1	D04	empty-AD	0	LW	3	0	4	103	39
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	STAT3	3224	1	A08	BMX	842	LW	3	4	4	30285	21509
HsVcPPIP01a1	32W22Q_9_sample_9	K_DB	F_AD	STAT3	3224	1	B08	empty-AD	0	LW	3	4	4	15414	11352
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	2	D11	STX5	7233	LW	3	0	4	23516	17151
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	1	G11	STX5	7233	LW	3	0	4	38108	29626
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	2	E11	TRIM38	2522	LW	3	0	4	45245	33434
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	1	H11	TRIM38	2522	LW	3	0	4	28883	21601
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	2	F11	empty-AD	0	LW	3	0	4	12777	9119
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	STXBP1	7652	1	A12	empty-AD	0	LW	3	0	4	55273	41451
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SUCLA2	1598	1	D03	AGTRAP	7845	LW	3	3	4	43345	32638
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SUCLA2	1598	1	E03	CMTM5	869	LW	3	3	4	57908	35990
HsVcPPIP01a1	32W22Q_6_sample_6	K_DB	F_AD	SUCLA2	1598	1	F03	empty-AD	0	LW	3	3	4	33032	25660
HsVcPPIP01a1	32W22Q_3_sample_3	K_DB	F_AD	TFG	5933	1	G09	BOLL	9846	LW	3	0	4	26694	22875
