orf_id	ensembl_gene_id	ensembl_gene_id_version	ensembl_protein_id	hgnc_symbol	hgnc_id	uniprot_ac
100016109	ENSG00000008086	13	ENSP00000369325	CDKL5	HGNC:11411	O76039
100016119	ENSG00000203786	7	ENSP00000475216	KPRP	HGNC:31823	Q5T749
100016209	ENSG00000185962	1	ENSP00000335006	LCE3A	HGNC:29461	Q5TA76
100016215	ENSG00000106536	21	ENSP00000384004	POU6F2	HGNC:21694	P78424
100061597	ENSG00000196092	14	ENSP00000350844	PAX5	HGNC:8619	Q02548
100061732	ENSG00000109819	9	ENSP00000264867	PPARGC1A	HGNC:9237	Q9UBK2
100061924	ENSG00000159289	6	ENSP00000290438	GOLGA6A	HGNC:13567	Q9NYA3
100062247	ENSG00000173805	16	ENSP00000309392	HAP1	HGNC:4812	P54257
100062331	ENSG00000147100	11	ENSP00000465734	SLC16A2	HGNC:10923	P36021
100062334	ENSG00000126251	7	ENSP00000410925	GPR42	HGNC:4500	O15529
100062388	ENSG00000086159	13	ENSP00000320247	AQP6	HGNC:639	Q13520
100062506	ENSG00000156509	14	ENSP00000403293	FBXO43	HGNC:28521	Q4G163
100062530	ENSG00000101282	9	ENSP00000217260	RSPO4	HGNC:16175	Q2I0M5
100062567	ENSG00000285437	2	ENSP00000483328	POLR2J3	HGNC:33853	Q9H1A7
100062578	ENSG00000186925	6	ENSP00000375107	KRTAP19-6	HGNC:18941	Q3LI70
100062710	ENSG00000179111	9	ENSP00000314774	HES7	HGNC:15977	Q9BYE0
100063945	ENSG00000116678	20	ENSP00000330393	LEPR	HGNC:6554	P48357
100063955	ENSG00000102921	8	ENSP00000262384	N4BP1	HGNC:29850	O75113
100064009	ENSG00000196859	8	ENSP00000347823	KRT39	HGNC:32971	Q6A163
100064010	ENSG00000250506	9	ENSP00000400088	CDK3	HGNC:1772	Q00526
100064142	ENSG00000186226	9	ENSP00000357759	LCE1E	HGNC:29466	Q5T753
100064144	ENSG00000172155	10	ENSP00000316737	LCE1D	HGNC:29465	Q5T752
100064145	ENSG00000187180	4	ENSP00000357772	LCE2C	HGNC:29460	Q5TA81
100064146	ENSG00000212938	3	ENSP00000375482	KRTAP6-3	HGNC:18933	Q3LI67
100064148	ENSG00000205439	10	ENSP00000381005	KRTAP12-3	HGNC:20531	P60328
100064149	ENSG00000187238	5	ENSP00000335358	LCE3B	HGNC:29462	Q5TA77
100064163	ENSG00000188155	11	ENSP00000383219	KRTAP10-6	HGNC:20523	P60371
100064196	ENSG00000174780	17	ENSP00000495128	SRP72	HGNC:11303	O76094
100064207	ENSG00000170454	6	ENSP00000252245	KRT75	HGNC:24431	O95678
100064217	ENSG00000175318	12	ENSP00000311657	GRAMD2A	HGNC:27287	Q8IUY3
100066339	ENSG00000112182	16	ENSP00000257749	BACH2	HGNC:14078	Q9BYV9
100066353	ENSG00000135443	8	ENSP00000257901	KRT85	HGNC:6462	P78386
100066360	ENSG00000171446	7	ENSP00000301656	KRT27	HGNC:30841	Q7Z3Y8
100066377	ENSG00000274808	6	ENSP00000478473	TBC1D3B	HGNC:27011	A6NDS4
100066379	ENSG00000008197	5	ENSP00000008391	TFAP2D	HGNC:15581	Q7Z6R9
100066551	ENSG00000100030	15	ENSP00000215832	MAPK1	HGNC:6871	P28482
100066775	ENSG00000114473	14	ENSP00000265239	IQCG	HGNC:25251	Q9H095
100066872	ENSG00000165495	16	ENSP00000298282	PKNOX2	HGNC:16714	Q96KN3
100067112	ENSG00000171444	19	ENSP00000305617	MCC	HGNC:6935	P23508
100067219	ENSG00000125740	14	ENSP00000245919	FOSB	HGNC:3797	P53539
100067220	ENSG00000188191	16	ENSP00000440449	PRKAR1B	HGNC:9390	P31321
100067228	ENSG00000070808	17	ENSP00000261793	CAMK2A	HGNC:1460	Q9UQM7
100067498	ENSG00000179409	11	ENSP00000321706	GEMIN4	HGNC:15717	P57678
100067615	ENSG00000104973	19	ENSP00000326767	MED25	HGNC:28845	Q71SY5
100067760	ENSG00000176619	13	ENSP00000327054	LMNB2	HGNC:6638	Q03252
100067776	ENSG00000121905	10	ENSP00000362566	HPCA	HGNC:5144	P84074
100068229	ENSG00000185069	2	ENSP00000330101	KRT76	HGNC:24430	Q01546
100068243	ENSG00000133704	10	ENSP00000256079	IPO8	HGNC:9853	O15397
100068246	ENSG00000070778	13	ENSP00000452414	PTPN21	HGNC:9651	Q16825
100068259	ENSG00000142611	17	ENSP00000367643	PRDM16	HGNC:14000	Q9HAZ2
100068264	ENSG00000065618	21	ENSP00000497653	COL17A1	HGNC:2194	Q9UMD9
100068268	ENSG00000162105	21	ENSP00000386491	SHANK2	HGNC:14295	Q9UPX8
100068511	ENSG00000069869	17	ENSP00000345530	NEDD4	HGNC:7727	P46934
100068652	ENSG00000240045	2	ENSP00000489859	STRIT1	HGNC:52297	P0DN84
100068995	ENSG00000151379	4	ENSP00000281047	MSGN1	HGNC:14907	A6NI15
100069021	ENSG00000164123	7	ENSP00000412215	C4orf45	HGNC:26342	Q96LM5
100069030	ENSG00000184210	6	ENSP00000328036	DGAT2L6	HGNC:23250	Q6ZPD8
100069038	ENSG00000196748	10	ENSP00000385898	CLPSL2	HGNC:21250	Q6UWE3
100069045	ENSG00000177989	14	ENSP00000382804	ODF3B	HGNC:34388	A8MYP8
100069067	ENSG00000166831	9	ENSP00000300069	RBPMS2	HGNC:19098	Q6ZRY4
100069089	ENSG00000146830	11	ENSP00000503354	GIGYF1	HGNC:9126	O75420
100069191	ENSG00000163554	15	ENSP00000495214	SPTA1	HGNC:11272	P02549
100069795	ENSG00000187987	10	ENSP00000289788	ZSCAN23	HGNC:21193	Q3MJ62
100069830	ENSG00000089225	20	ENSP00000384152	TBX5	HGNC:11604	Q99593
100069922	ENSG00000188959	10	ENSP00000383456	C9orf152	HGNC:31455	Q5JTZ5
100069938	ENSG00000061337	15	ENSP00000370981	LZTS1	HGNC:13861	Q9Y250
100070134	ENSG00000109089	7	ENSP00000336587	CDR2L	HGNC:29999	Q86X02
100070143	ENSG00000160207	9	ENSP00000291560	HSF2BP	HGNC:5226	O75031
100070165	ENSG00000181472	5	ENSP00000323183	ZBTB2	HGNC:20868	Q8N680
100070216	ENSG00000063978	17	ENSP00000315212	RNF4	HGNC:10067	P78317
100070339	ENSG00000111676	15	ENSP00000349076	ATN1	HGNC:3033	P54259
100080183	ENSG00000105419	18	ENSP00000388667	MEIS3	HGNC:29537	Q99687
100080275	ENSG00000205078	6	ENSP00000367911	SYCE1L	HGNC:37236	A8MT33
100080336	ENSG00000086548	9	ENSP00000199764	CEACAM6	HGNC:1818	P40199
100080346	ENSG00000269964	4	ENSP00000507827	MEI4	HGNC:43638	A8MW99
100080453	ENSG00000118412	13	ENSP00000485346	CASP8AP2	HGNC:1510	Q9UKL3
100080464	ENSG00000095951	17	ENSP00000486543	HIVEP1	HGNC:4920	P15822
100080512	ENSG00000223953	6	ENSP00000431140	C1QTNF5	HGNC:14344	Q9BXJ0
100080594	ENSG00000260458	3	ENSP00000457807	KCNJ18	HGNC:39080	B7U540
100080752	ENSG00000151615	3	ENSP00000281321	POU4F2	HGNC:9219	Q12837
100080795	ENSG00000173273	16	ENSP00000311579	TNKS	HGNC:11941	O95271
100080813	ENSG00000063515	3	ENSP00000086933	GSC2	HGNC:4613	O15499
100080816	ENSG00000213921	8	ENSP00000380053	LEUTX	HGNC:31953	A8MZ59
100080871	ENSG00000061455	11	ENSP00000384725	PRDM6	HGNC:9350	Q9NQX0
