experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	MAPRE2	4499	1	H02	MAPRE3	7187	LW	2	NULL	4	NULL	4293
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	MAPRE2	4499	1	A03	TRAF1	12438	LW	2	NULL	4	NULL	4235
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	MAPRE2	4499	1	B03	CRTAC1	2456	LW	2	NULL	4	NULL	1709
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	MAPRE2	4499	1	C03	emptyAD	0	LW	2	NULL	4	NULL	4235
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	D03	PRDM6	100080871	LW	2	NULL	4	NULL	6410
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	E03	XRCC2	13571	LW	2	NULL	4	NULL	4649
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	F03	AMOTL2	2910	LW	2	NULL	4	NULL	9597
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	G03	CCDC36	2265	LW	2	NULL	4	NULL	2803
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	H03	MAPK8IP3	72146	LW	2	NULL	4	NULL	7811
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	A04	IKZF3	10016	LW	2	NULL	4	NULL	5461
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	B04	TRIM14	4976	LW	2	NULL	4	NULL	4372
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	C04	REL	53942	LW	2	NULL	4	NULL	8899
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	D04	KIFC3	11229	LW	2	NULL	4	NULL	4167
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	E04	PICK1	100000407	LW	2	NULL	4	NULL	6230
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	F04	MEOX2	824	LW	2	NULL	4	NULL	510
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	G04	AES	53886	LW	2	NULL	4	NULL	6095
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	H04	LZTS2	4569	LW	2	NULL	4	NULL	5559
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	A05	GEMIN4	100067498	LW	2	NULL	4	NULL	5128
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	RAD51D	7201	1	B05	emptyAD	0	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	POU4F3	53479	1	C05	KRT31	56141	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	POU4F3	53479	1	D05	emptyAD	0	LW	2	NULL	4	NULL	5643
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	NAXD	13563	1	E05	SGTA	3952	LW	2	NULL	4	NULL	3592
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	NAXD	13563	1	F05	KRTAP10-7	56541	LW	2	NULL	4	NULL	4700
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	NAXD	13563	1	G05	emptyAD	0	LW	2	NULL	4	NULL	4947
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	EIF2B2	3175	1	H05	C9orf72	14534	LW	2	NULL	4	NULL	4767
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	EIF2B2	3175	1	A06	emptyAD	0	LW	2	NULL	4	NULL	4171
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SQSTM1	3668	1	B06	SQSTM1	3882	LW	2	NULL	4	NULL	4
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SQSTM1	3668	1	C06	KEAP1	244	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SQSTM1	3668	1	D06	emptyAD	0	LW	2	NULL	4	NULL	3898
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SORD	5854	1	E06	SORD	5854	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SORD	5854	1	F06	emptyAD	0	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GMPPB	3449	1	G06	GMPPA	4519	LW	2	NULL	4	NULL	5655
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GMPPB	3449	1	H06	emptyAD	0	LW	2	NULL	4	NULL	74
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	A07	VPS52	12541	LW	2	NULL	4	NULL	644
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	B07	HOOK2	573	LW	2	NULL	4	NULL	2239
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	C07	BICD2	14656	LW	2	NULL	4	NULL	4586
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	D07	MTUS2	9746	LW	2	NULL	4	NULL	4207
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	E07	MID2	1074	LW	2	NULL	4	NULL	3121
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	F07	MEOX2	824	LW	2	NULL	4	NULL	4803
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	G07	MEOX1	13795	LW	2	NULL	4	NULL	5021
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	H07	ZRANB1	100016009	LW	2	NULL	4	NULL	7183
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	DCX	8416	1	A08	emptyAD	0	LW	2	NULL	4	NULL	4245
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	HMBS	2803	1	B08	PICK1	100000407	LW	2	NULL	4	NULL	66
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	HMBS	2803	1	C08	emptyAD	0	LW	2	NULL	4	NULL	3623
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ADPRS	7366	1	D08	TNKS	100080795	LW	2	NULL	4	NULL	201
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ADPRS	7366	1	E08	emptyAD	0	LW	2	NULL	4	NULL	5767
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SULT2B1	2613	1	F08	SULT1B1	6339	LW	2	NULL	4	NULL	3375
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SULT2B1	2613	1	G08	ALS2CR12	9241	LW	2	NULL	4	NULL	3538
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SULT2B1	2613	1	H08	emptyAD	0	LW	2	NULL	4	NULL	4221
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	UROD	3732	1	A09	PHKA2	100010020	LW	2	NULL	4	NULL	2221
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	UROD	3732	1	B09	emptyAD	0	LW	2	NULL	4	NULL	5321
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PEX3	798	1	C09	PEX19	3171	LW	2	NULL	4	NULL	5501
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PEX3	798	1	D09	emptyAD	0	LW	2	NULL	4	NULL	4917
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ACTG1	3123	1	E09	CFL2	6329	LW	2	NULL	4	NULL	4017
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ACTG1	3123	1	F09	CFL1	371	LW	2	NULL	4	NULL	5603
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ACTG1	3123	1	G09	CAP2	5807	LW	2	NULL	4	NULL	5972
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	ACTG1	3123	1	H09	emptyAD	0	LW	2	NULL	4	NULL	5183
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GALT	300	1	A10	NQO1	100010599	LW	2	NULL	4	NULL	4373
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GALT	300	1	B10	emptyAD	0	LW	2	NULL	4	NULL	4803
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SFTPB	9818	1	C10	MEOX2	824	LW	2	NULL	4	NULL	5144
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	SFTPB	9818	1	D10	emptyAD	0	LW	2	NULL	4	NULL	4232
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PRKAR1A	2455	1	E10	PRKACA	71136	LW	2	NULL	4	NULL	6916
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PRKAR1A	2455	1	F10	C2orf88	5065	LW	2	NULL	4	NULL	3865
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PRKAR1A	2455	1	G10	PRKAR1B	100067220	LW	2	NULL	4	NULL	4689
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	PRKAR1A	2455	1	H10	emptyAD	0	LW	2	NULL	4	NULL	5608
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	A11	HOXA1	10057	LW	2	NULL	4	NULL	5061
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	B11	ADAMTSL4	9414	LW	2	NULL	4	NULL	1719
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	C11	LPXN	7357	LW	2	NULL	4	NULL	4250
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	D11	LCE1D	100064144	LW	2	NULL	4	NULL	5193
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	E11	CYSRT1	13662	LW	2	NULL	4	NULL	5433
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	F11	LCE3B	100064149	LW	2	NULL	4	NULL	5425
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	G11	KRTAP1-1	71959	LW	2	NULL	4	NULL	6552
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TGFB1	2595	1	H11	emptyAD	0	LW	2	NULL	4	NULL	1134
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GATA5	54097	1	A12	MAGED1	9625	LW	2	NULL	4	NULL	3150
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	GATA5	54097	1	B12	emptyAD	0	LW	2	NULL	4	NULL	2860
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TMEM43	3438	1	C12	GRAMD2B	361	LW	2	NULL	4	NULL	3776
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	TMEM43	3438	1	D12	emptyAD	0	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	KCNJ2	100016069	1	E12	KCNJ2	100016069	LW	2	NULL	4	NULL	129
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	N_DB_DB_n_for	O_AD_term_i5	KCNJ2	100016069	1	F12	emptyAD	0	LW	2	NULL	4	NULL	2630
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PITX2	6983	1	A01	CYSRT1	13662	LW	3	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PITX2	6983	1	B01	DYNLT1	100010307	LW	3	NULL	4	NULL	10310
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PITX2	6983	1	C01	AES	53886	LW	3	NULL	4	NULL	10050
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PITX2	6983	1	D01	emptyAD	0	LW	3	NULL	4	NULL	15732
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	B4GALT7	4481	1	E01	RABGGTB	12877	LW	3	NULL	4	NULL	9782
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	B4GALT7	4481	1	F01	CYSRT1	13662	LW	3	NULL	4	NULL	12842
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	B4GALT7	4481	1	G01	emptyAD	0	LW	3	NULL	4	NULL	10262
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	H01	SH2D4A	55307	LW	3	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	A02	TP53BP2	55351	LW	3	NULL	4	NULL	828
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	B02	PPP1R16A	5175	LW	3	NULL	4	NULL	8680
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	C02	CSRNP2	6236	LW	3	NULL	4	NULL	12643
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	D02	CSRNP1	10300	LW	3	NULL	4	NULL	13501
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PPP1CB	4085	1	E02	emptyAD	0	LW	3	NULL	4	NULL	9889
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	F02	GAS2L2	100015630	LW	3	NULL	4	NULL	10348
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	G02	MAPRE2	4499	LW	3	NULL	4	NULL	12961
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	H02	MAPRE3	7187	LW	3	NULL	4	NULL	9932
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	A03	TRAF1	12438	LW	3	NULL	4	NULL	6499
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	B03	CRTAC1	2456	LW	3	NULL	4	NULL	8589
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	MAPRE2	4499	1	C03	emptyAD	0	LW	3	NULL	4	NULL	6901
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	D03	PRDM6	100080871	LW	3	NULL	4	NULL	13940
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	E03	XRCC2	13571	LW	3	NULL	4	NULL	4909
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	F03	AMOTL2	2910	LW	3	NULL	4	NULL	12652
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	G03	CCDC36	2265	LW	3	NULL	4	NULL	11209
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	H03	MAPK8IP3	72146	LW	3	NULL	4	NULL	9922
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	A04	IKZF3	10016	LW	3	NULL	4	NULL	11307
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	B04	TRIM14	4976	LW	3	NULL	4	NULL	15588
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	C04	REL	53942	LW	3	NULL	4	NULL	13441
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	D04	KIFC3	11229	LW	3	NULL	4	NULL	14230
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	E04	PICK1	100000407	LW	3	NULL	4	NULL	11307
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	F04	MEOX2	824	LW	3	NULL	4	NULL	13949
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	G04	AES	53886	LW	3	NULL	4	NULL	8492
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	H04	LZTS2	4569	LW	3	NULL	4	NULL	6602
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	A05	GEMIN4	100067498	LW	3	NULL	4	NULL	8256
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	RAD51D	7201	1	B05	emptyAD	0	LW	3	NULL	4	NULL	10447
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	POU4F3	53479	1	C05	KRT31	56141	LW	3	NULL	4	NULL	10198
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	POU4F3	53479	1	D05	emptyAD	0	LW	3	NULL	4	NULL	12079
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	NAXD	13563	1	E05	SGTA	3952	LW	3	NULL	4	NULL	10151
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	NAXD	13563	1	F05	KRTAP10-7	56541	LW	3	NULL	4	NULL	12421
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	NAXD	13563	1	G05	emptyAD	0	LW	3	NULL	4	NULL	11573
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	EIF2B2	3175	1	H05	C9orf72	14534	LW	3	NULL	4	NULL	6448
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	EIF2B2	3175	1	A06	emptyAD	0	LW	3	NULL	4	NULL	22
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SQSTM1	3668	1	B06	SQSTM1	3882	LW	3	NULL	4	NULL	6649
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SQSTM1	3668	1	C06	KEAP1	244	LW	3	NULL	4	NULL	8423
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SQSTM1	3668	1	D06	emptyAD	0	LW	3	NULL	4	NULL	7454
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SORD	5854	1	E06	SORD	5854	LW	3	NULL	4	NULL	12957
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SORD	5854	1	F06	emptyAD	0	LW	3	NULL	4	NULL	9417
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	GMPPB	3449	1	G06	GMPPA	4519	LW	3	NULL	4	NULL	9288
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	GMPPB	3449	1	H06	emptyAD	0	LW	3	NULL	4	NULL	6810
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	A07	VPS52	12541	LW	3	NULL	4	NULL	206
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	B07	HOOK2	573	LW	3	NULL	4	NULL	12375
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	C07	BICD2	14656	LW	3	NULL	4	NULL	11082
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	D07	MTUS2	9746	LW	3	NULL	4	NULL	11768
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	E07	MID2	1074	LW	3	NULL	4	NULL	8089
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	F07	MEOX2	824	LW	3	NULL	4	NULL	13866
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	G07	MEOX1	13795	LW	3	NULL	4	NULL	13621
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	H07	ZRANB1	100016009	LW	3	NULL	4	NULL	7397
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	DCX	8416	1	A08	emptyAD	0	LW	3	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	HMBS	2803	1	B08	PICK1	100000407	LW	3	NULL	4	NULL	11775
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	HMBS	2803	1	C08	emptyAD	0	LW	3	NULL	4	NULL	10115
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ADPRS	7366	1	D08	TNKS	100080795	LW	3	NULL	4	NULL	9252
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ADPRS	7366	1	E08	emptyAD	0	LW	3	NULL	4	NULL	5439
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SULT2B1	2613	1	F08	SULT1B1	6339	LW	3	NULL	4	NULL	11421
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SULT2B1	2613	1	G08	ALS2CR12	9241	LW	3	NULL	4	NULL	9310
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	SULT2B1	2613	1	H08	emptyAD	0	LW	3	NULL	4	NULL	4965
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	UROD	3732	1	A09	PHKA2	100010020	LW	3	NULL	4	NULL	7442
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	UROD	3732	1	B09	emptyAD	0	LW	3	NULL	4	NULL	16018
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PEX3	798	1	C09	PEX19	3171	LW	3	NULL	4	NULL	12371
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	PEX3	798	1	D09	emptyAD	0	LW	3	NULL	4	NULL	7111
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ACTG1	3123	1	E09	CFL2	6329	LW	3	NULL	4	NULL	3721
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ACTG1	3123	1	F09	CFL1	371	LW	3	NULL	4	NULL	11619
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ACTG1	3123	1	G09	CAP2	5807	LW	3	NULL	4	NULL	8677
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	ACTG1	3123	1	H09	emptyAD	0	LW	3	NULL	4	NULL	80
HsVcPPIP02rdo	NULL	9N4QRD_sample_03	D_DB_DB_n_for	P_AD_term_i5	GALT	300	1	A10	NQO1	100010599	LW	3	NULL	4	NULL	8974
