experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HSF4	100015118	1	H04	KRT31	56141	LW	1	4	25309	12281
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HSF4	100015118	1	A05	SESTD1	10613	LW	1	4	30155	13288
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HSF4	100015118	1	B05	empty-AD	0	LW	1	4	22476	10203
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	C05	RBMX	4635	LW	1	4	28471	11916
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	D05	ZNF408	252	LW	1	4	23900	10764
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	E05	CIRBP	4662	LW	1	4	32003	16033
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	F05	QKI	8168	LW	1	4	23327	10429
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	G05	RBMY1J	1940	LW	1	4	24693	11265
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	H05	ZNF526	6112	LW	1	4	29873	14476
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	A06	ABI1	12435	LW	1	4	26362	11006
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	B06	KHDRBS3	10061	LW	1	4	10296	908
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	C06	RBMY1A1	14935	LW	1	4	19451	6906
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	D06	RBPMS2	100069067	LW	1	4	25123	11568
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	E06	AES	53886	LW	1	4	24934	12097
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	HNRNPK	4706	1	F06	empty-AD	0	LW	1	4	25178	10538
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	ASL	2687	1	G06	ASL	2687	LW	1	4	24044	14843
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	ASL	2687	1	H06	empty-AD	0	LW	1	4	17146	9209
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	GCK	3689	1	A07	SPDYE4	70835	LW	1	4	26061	11861
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	GCK	3689	1	B07	empty-AD	0	LW	1	4	22390	9250
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	C07	CYSRT1	13662	LW	1	4	23930	11088
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	D07	NOTCH2NL	55237	LW	1	4	26242	10726
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	E07	KRTAP5-9	13791	LW	1	4	25439	13703
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	F07	KRTAP1-1	71959	LW	1	4	19430	9615
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	G07	KRTAP10-8	56717	LW	1	4	19308	12183
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	CHRNG	56278	1	H07	empty-AD	0	LW	1	4	21699	11063
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	SLC39A7	8017	1	A08	LCE2C	100064145	LW	1	4	32951	17920
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	SLC39A7	8017	1	B08	empty-AD	0	LW	1	4	23214	11899
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	C08	VIM	69	LW	1	4	25341	11969
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	D08	GOLGA6L9	10460	LW	1	4	24570	10930
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	E08	TFIP11	5894	LW	1	4	19163	10288
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	F08	DES	12573	LW	1	4	20585	9253
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	G08	GFAP	2920	LW	1	4	31176	14015
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	H08	PRPH	9926	LW	1	4	25863	14497
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	A09	KRT15	4105	LW	1	4	24442	13373
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DES	12573	1	B09	empty-AD	0	LW	1	4	20719	11563
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	MEIS2	11603	1	C09	CTAG1A	54699	LW	1	4	21062	10755
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	MEIS2	11603	1	D09	PBX1	71783	LW	1	4	21580	10735
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	MEIS2	11603	1	E09	KRTAP6-3	100064146	LW	1	4	27217	13322
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	MEIS2	11603	1	F09	empty-AD	0	LW	1	4	8347	6317
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	GSS	5132	1	G09	GSS	5132	LW	1	4	23448	11594
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	GSS	5132	1	H09	empty-AD	0	LW	1	4	29653	14409
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	IKZF1	2940	1	A10	FAM214B	4302	LW	1	4	30847	16768
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	IKZF1	2940	1	B10	empty-AD	0	LW	1	4	24001	12936
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	C10	HOOK2	573	LW	1	4	24511	12554
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	D10	PAK5	1317	LW	1	4	20655	9465
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	E10	LZTS1	100069938	LW	1	4	26775	14040
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	F10	EIF4ENIF1	1881	LW	1	4	28922	15851
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	G10	TRAF2	9637	LW	1	4	22785	13420
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	H10	EDC3	3057	LW	1	4	21	9
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	A11	BEGAIN	7954	LW	1	4	33137	18070
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	B11	DDX17	8028	LW	1	4	38217	22170
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	C11	FXR1	100002625	LW	1	4	32538	18705
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	D11	SIPA1L2	563	LW	1	4	28482	16512
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	E11	BIRC7	7606	LW	1	4	17659	10472
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	F11	TRIM54	55664	LW	1	4	26966	15355
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	G11	MTUS2	9746	LW	1	4	40391	23799
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	H11	SCYL1	6792	LW	1	4	26179	15141
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	A12	REL	53942	LW	1	4	20101	8593
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	B12	ZBTB10	56858	LW	1	4	37625	22068
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	C12	CEP76	1190	LW	1	4	16562	12556
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	D12	DISC1	72137	LW	1	4	33444	18073
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	E12	PICK1	100000407	LW	1	4	137	4
HsVcPPIP02a1	J37X7P_4_sample_4	K_DB	E_AD	DDX6	12339	1	F12	GIGYF1	100069089	LW	1	4	26353	17396
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	SMAD3	11805	1	A01	empty-AD	0	LW	2	4	15956	8372
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	KCNJ2	100016069	1	B01	KCNJ2	100016069	LW	2	4	14598	8399
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	KCNJ2	100016069	1	C01	empty-AD	0	LW	2	4	26286	17133
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TRIP13	4664	1	D01	TRIP13	4664	LW	2	4	16883	9983
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TRIP13	4664	1	E01	LASP1	5231	LW	2	4	11809	4773
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TRIP13	4664	1	F01	FNDC3B	676	LW	2	4	6277	1995
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TRIP13	4664	1	G01	empty-AD	0	LW	2	4	10559	3053
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	H01	USP54	54957	LW	2	4	1539	2
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	A02	TCP11L1	71146	LW	2	4	6363	5
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	B02	KRTAP6-3	100064146	LW	2	4	16284	6224
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	C02	CRX	3015	LW	2	4	21064	9999
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	D02	AES	53886	LW	2	4	7906	2747
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TBX6	12746	1	E02	empty-AD	0	LW	2	4	11182	4393
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HGD	14910	1	F02	HGD	14910	LW	2	4	23285	11591
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HGD	14910	1	G02	empty-AD	0	LW	2	4	18833	8240
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	ZIC1	70473	1	H02	CYSRT1	13662	LW	2	4	17260	10284
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	ZIC1	70473	1	A03	empty-AD	0	LW	2	4	13080	5235
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	RARB	10851	1	B03	PPARGC1A	100061732	LW	2	4	21515	9172
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	RARB	10851	1	C03	CCNDBP1	100	LW	2	4	14053	4699
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	RARB	10851	1	D03	empty-AD	0	LW	2	4	17045	7458
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPH2	54741	1	E03	MSI2	5942	LW	2	4	14721	5378
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPH2	54741	1	F03	HSF2BP	100070143	LW	2	4	20324	9041
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPH2	54741	1	G03	empty-AD	0	LW	2	4	16969	11530
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TAT	54914	1	H03	TAT	54914	LW	2	4	24133	12720
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TAT	54914	1	A04	empty-AD	0	LW	2	4	18120	7834
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TUFM	3693	1	B04	HMBOX1	14887	LW	2	4	15295	6404
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TUFM	3693	1	C04	CMTM5	869	LW	2	4	22418	12373
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	TUFM	3693	1	D04	empty-AD	0	LW	2	4	11319	4163
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	PTPN11	2863	1	E04	GMNN	5591	LW	2	4	4742	39
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	PTPN11	2863	1	F04	empty-AD	0	LW	2	4	15339	6877
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HSF4	100015118	1	G04	NUP62	11746	LW	2	4	21571	11304
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HSF4	100015118	1	H04	KRT31	56141	LW	2	4	19091	9710
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HSF4	100015118	1	A05	SESTD1	10613	LW	2	4	8806	1044
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HSF4	100015118	1	B05	empty-AD	0	LW	2	4	11720	3351
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	C05	RBMX	4635	LW	2	4	28630	12355
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	D05	ZNF408	252	LW	2	4	16302	6015
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	E05	CIRBP	4662	LW	2	4	15728	6094
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	F05	QKI	8168	LW	2	4	13079	4275
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	G05	RBMY1J	1940	LW	2	4	16439	5990
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	H05	ZNF526	6112	LW	2	4	14374	6317
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	A06	ABI1	12435	LW	2	4	6015	70
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	B06	KHDRBS3	10061	LW	2	4	15726	5611
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	C06	RBMY1A1	14935	LW	2	4	14089	5922
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	D06	RBPMS2	100069067	LW	2	4	19091	9465
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	E06	AES	53886	LW	2	4	12640	4439
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	HNRNPK	4706	1	F06	empty-AD	0	LW	2	4	5	2
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	ASL	2687	1	G06	ASL	2687	LW	2	4	18048	9762
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	ASL	2687	1	H06	empty-AD	0	LW	2	4	14607	6645
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	GCK	3689	1	A07	SPDYE4	70835	LW	2	4	20845	9231
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	GCK	3689	1	B07	empty-AD	0	LW	2	4	17267	8335
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	C07	CYSRT1	13662	LW	2	4	16093	6686
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	D07	NOTCH2NL	55237	LW	2	4	14576	5330
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	E07	KRTAP5-9	13791	LW	2	4	9621	3057
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	F07	KRTAP1-1	71959	LW	2	4	14510	6183
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	G07	KRTAP10-8	56717	LW	2	4	22818	10027
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	CHRNG	56278	1	H07	empty-AD	0	LW	2	4	13125	6010
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	SLC39A7	8017	1	A08	LCE2C	100064145	LW	2	4	118	0
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	SLC39A7	8017	1	B08	empty-AD	0	LW	2	4	13596	7093
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	C08	VIM	69	LW	2	4	18307	8822
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	D08	GOLGA6L9	10460	LW	2	4	10281	3621
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	E08	TFIP11	5894	LW	2	4	20921	8411
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	F08	DES	12573	LW	2	4	13072	6010
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	G08	GFAP	2920	LW	2	4	13804	6050
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	H08	PRPH	9926	LW	2	4	11951	6196
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	A09	KRT15	4105	LW	2	4	5289	144
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DES	12573	1	B09	empty-AD	0	LW	2	4	15861	6221
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	MEIS2	11603	1	C09	CTAG1A	54699	LW	2	4	15953	7742
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	MEIS2	11603	1	D09	PBX1	71783	LW	2	4	21004	11745
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	MEIS2	11603	1	E09	KRTAP6-3	100064146	LW	2	4	14266	4476
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	MEIS2	11603	1	F09	empty-AD	0	LW	2	4	16969	7898
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	GSS	5132	1	G09	GSS	5132	LW	2	4	17606	6855
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	GSS	5132	1	H09	empty-AD	0	LW	2	4	21462	12361
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	IKZF1	2940	1	A10	FAM214B	4302	LW	2	4	15931	7471
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	IKZF1	2940	1	B10	empty-AD	0	LW	2	4	9446	4162
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	C10	HOOK2	573	LW	2	4	18954	10103
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	D10	PAK5	1317	LW	2	4	17261	8299
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	E10	LZTS1	100069938	LW	2	4	14962	6900
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	F10	EIF4ENIF1	1881	LW	2	4	14873	7096
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	G10	TRAF2	9637	LW	2	4	15145	6565
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	H10	EDC3	3057	LW	2	4	22614	14956
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	A11	BEGAIN	7954	LW	2	4	17896	7758
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	B11	DDX17	8028	LW	2	4	15540	8391
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	C11	FXR1	100002625	LW	2	4	16525	8830
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	D11	SIPA1L2	563	LW	2	4	11967	4745
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	E11	BIRC7	7606	LW	2	4	20371	10219
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	F11	TRIM54	55664	LW	2	4	16658	7017
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	G11	MTUS2	9746	LW	2	4	24952	13662
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	H11	SCYL1	6792	LW	2	4	18543	11319
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	A12	REL	53942	LW	2	4	11690	3379
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	B12	ZBTB10	56858	LW	2	4	19719	10969
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	C12	CEP76	1190	LW	2	4	20529	8449
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	D12	DISC1	72137	LW	2	4	12509	8189
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	E12	PICK1	100000407	LW	2	4	29158	15815
HsVcPPIP02a1	J37X7P_4_sample_4	N_DB	O_AD	DDX6	12339	1	F12	GIGYF1	100069089	LW	2	4	24335	12503
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	SMAD3	11805	1	A01	empty-AD	0	LW	3	4	1356	1007
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	KCNJ2	100016069	1	B01	KCNJ2	100016069	LW	3	4	3205	2419
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	KCNJ2	100016069	1	C01	empty-AD	0	LW	3	4	12376	9355
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TRIP13	4664	1	D01	TRIP13	4664	LW	3	4	14224	9774
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TRIP13	4664	1	E01	LASP1	5231	LW	3	4	9907	7201
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TRIP13	4664	1	F01	FNDC3B	676	LW	3	4	10081	5446
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TRIP13	4664	1	G01	empty-AD	0	LW	3	4	12841	6022
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	H01	USP54	54957	LW	3	4	116	19
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	A02	TCP11L1	71146	LW	3	4	2457	1516
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	B02	KRTAP6-3	100064146	LW	3	4	5517	1699
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	C02	CRX	3015	LW	3	4	7529	5872
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	D02	AES	53886	LW	3	4	9899	4914
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TBX6	12746	1	E02	empty-AD	0	LW	3	4	12664	6549
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HGD	14910	1	F02	HGD	14910	LW	3	4	15781	7518
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HGD	14910	1	G02	empty-AD	0	LW	3	4	14578	8962
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	ZIC1	70473	1	H02	CYSRT1	13662	LW	3	4	14794	6937
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	ZIC1	70473	1	A03	empty-AD	0	LW	3	4	7479	5521
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	RARB	10851	1	B03	PPARGC1A	100061732	LW	3	4	7394	3680
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	RARB	10851	1	C03	CCNDBP1	100	LW	3	4	12847	6626
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	RARB	10851	1	D03	empty-AD	0	LW	3	4	11297	6148
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPH2	54741	1	E03	MSI2	5942	LW	3	4	5220	2911
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPH2	54741	1	F03	HSF2BP	100070143	LW	3	4	11002	6173
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPH2	54741	1	G03	empty-AD	0	LW	3	4	13654	6294
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TAT	54914	1	H03	TAT	54914	LW	3	4	13037	6345
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TAT	54914	1	A04	empty-AD	0	LW	3	4	13596	7854
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TUFM	3693	1	B04	HMBOX1	14887	LW	3	4	8128	5146
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TUFM	3693	1	C04	CMTM5	869	LW	3	4	13320	7589
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	TUFM	3693	1	D04	empty-AD	0	LW	3	4	11222	5875
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	PTPN11	2863	1	E04	GMNN	5591	LW	3	4	2496	1570
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	PTPN11	2863	1	F04	empty-AD	0	LW	3	4	19590	11272
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HSF4	100015118	1	G04	NUP62	11746	LW	3	4	10731	4839
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HSF4	100015118	1	H04	KRT31	56141	LW	3	4	7949	1002
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HSF4	100015118	1	A05	SESTD1	10613	LW	3	4	6045	4538
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HSF4	100015118	1	B05	empty-AD	0	LW	3	4	7168	2568
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	C05	RBMX	4635	LW	3	4	14102	5876
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	D05	ZNF408	252	LW	3	4	9513	4097
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	E05	CIRBP	4662	LW	3	4	4759	2023
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	F05	QKI	8168	LW	3	4	10546	5023
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	G05	RBMY1J	1940	LW	3	4	13386	5608
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	H05	ZNF526	6112	LW	3	4	14685	6194
HsVcPPIP02a1	J37X7P_4_sample_4	D_DB	P_AD	HNRNPK	4706	1	A06	ABI1	12435	LW	3	4	13032	6925
