experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	HOXD10	13989	2	HsVcPPIUCECad2_1	E05	C6orf165	2362	LW	2	4	NULL	3809
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	F05	RADX	15066	LW	2	4	NULL	521
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	G05	MBD4	6853	LW	2	4	NULL	610
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	H05	CDKL5	100016109	LW	2	4	NULL	539
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	A06	FAN1	11671	LW	2	4	NULL	2
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	B06	CDCA7L	11304	LW	2	4	NULL	333
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	C06	FAM90A1	11110	LW	2	4	NULL	975
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	D06	CBY2	1611	LW	2	4	NULL	355
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	E06	MPG	7728	LW	2	4	NULL	422
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	F06	PSMA1	442	LW	2	4	NULL	552
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	G06	MSH3	54816	LW	2	4	NULL	474
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	H06	TSGA13	9252	LW	2	4	NULL	953
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	A07	FRMD6	789	LW	2	4	NULL	2
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	B07	TFAP2D	100066379	LW	2	4	NULL	650
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	C07	UBOX5	4010	LW	2	4	NULL	764
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	D07	RADX	15066	LW	2	4	NULL	557
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	E07	MBD4	6853	LW	2	4	NULL	222
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	F07	CDKL5	100016109	LW	2	4	NULL	2
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	G07	FAN1	11671	LW	2	4	NULL	601
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	H07	CDCA7L	11304	LW	2	4	NULL	940
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	A08	FAM90A1	11110	LW	2	4	NULL	0
